time,pitch_angle,yaw_angle,err_x,err_y,err_total,accumulate_err_x,accumulate_err_y,accumulate_err_total,controller_output_x,controller_output_y,score
10.074802160263062,-10.7,12.8,0.03458167477583629,0.6374881226725506,0.6384254058062497,1.6587155377940457,1.4763218697293108,2.297328388836464,-0.014683937425784074,-0.07237330795358282,0.12513868510723114
10.251303434371948,-10.8,12.8,-0.3275219113957064,0.4143672797371778,0.528176906879774,1.6521650995661314,1.4846092153240544,2.30789192697406,-0.05834905196018392,-0.04191463681354801,0.12518319487571716
10.416768312454224,-10.8,12.8,-0.5628892424072092,0.44433873182919115,0.7171340236115811,1.6409073147179873,1.4934959899606381,2.3222346074462914,-0.0835603841568034,-0.05089915377288932,0.12516078352928162
10.585070133209229,-10.8,12.8,-0.7158780075646973,0.28882017568895435,0.7719445676988725,1.6265897545666934,1.4992723934744172,2.3376734988002688,-0.09784282039979306,-0.029406181051643547,0.12500454485416412
10.749608516693115,-10.8,12.8,-0.815320704916985,0.18773311419784022,0.8366549910403623,1.6102833404683536,1.503027055758374,2.354406598621076,-0.10622202495232691,-0.017409408843523877,0.1251496821641922
10.923691749572754,-10.8,12.8,-0.8799584581960289,0.12202652422860183,0.8883790636693584,1.592684171304433,1.505467586242946,2.372174179894463,-0.1110448561606599,-0.010776656089016443,0.12494871020317078
11.086767435073853,-10.8,12.8,-0.9219729978274245,0.07931724074859403,0.925378535196737,1.5742447113478846,1.5070539310579179,2.390681750598398,-0.11405879993871537,-0.006855517390309639,0.12499898672103882
11.257834434509277,-10.8,12.8,-1.1242824485877918,0.051556206486566225,1.1254639339533925,1.5517590623761288,1.5080850551876492,2.4131910292774656,-0.1419587215011687,-0.0046245006145178,0.1250220537185669
11.430447101593018,-10.8,12.7,-1.2557835915820306,0.03351153421624531,1.2562306523135751,1.5266433905444883,1.5087552858719742,2.438315642323737,-0.157458287670495,-0.0032981467275653145,0.12484945356845856
11.588831424713135,-10.8,12.7,-1.1662593345283767,-0.15321750275944623,1.1762807651774354,1.5033182038539208,1.5056909358167851,2.461841257627286,-0.13994741375934697,0.02406466574383707,0.125467911362648
11.774927139282227,-10.8,12.7,-1.1080685674435244,-0.2745913767936372,1.1415850272168822,1.4811568325050504,1.5001991082809123,2.4846729581716236,-0.13085463327466276,0.03847734367375908,0.12551189959049225
11.94245982170105,-10.8,12.7,-1.2452445688383023,-0.35348439491588124,1.2944439940261363,1.4562519411282844,1.4931294203825947,2.5105618380521464,-0.1519288313768075,0.046965274998522044,0.12535053491592407
12.113822937011719,-10.8,12.6,-1.3344089697449135,-0.4047648566953512,1.3944468034856294,1.429563761733386,1.4850341232486877,2.538450774121859,-0.16345514887924717,0.05177498555140173,0.12551186978816986
