t,pitch_angle,yaw_angle,err_x_px,err_y_px,u_yaw_dps,u_pitch_dps,score,src
71.72724628448486,11.1,-20.5,-30.288463751518634,-52.82106736065214,-5.928141905696588,10.022100315905599,0.5,blob
72.03740000724792,14.7,-22.3,-22.137501438487106,-34.50869378442388,-4.112192612233501,6.177379658681802,0.5,blob
72.33090901374817,17.0,-23.5,-11.764375935016687,-9.305650959875493,-2.025337140274116,1.232197500842862,0.5,blob
72.62841200828552,17.9,-24.2,0.053155642239175904,17.22632687608092,0.23374237926877747,-3.7650956976993055,0.5,blob
72.92733836174011,17.0,-24.3,10.184551167455538,37.7971124694526,2.094510237296841,-7.477646023927729,0.5,blob
73.22167873382568,14.9,-23.8,16.244958258846054,47.49312310514415,3.137753669339839,-9.04929501860277,0.5,blob
73.51656532287598,11.8,-22.8,21.409222868249913,45.570530018343675,4.028513239761962,-8.419750350205245,0.5,blob
73.82664752006531,9.2,-21.7,23.365994864362392,32.94584451192338,4.305725943218269,-5.834946560929343,0.5,blob
74.09885692596436,7.8,-20.9,14.837896661835543,13.889798932750182,2.545008385593427,-2.102089958001065,0.5,blob
74.28536176681519,7.1,-20.4,-7.680367169806914,-23.17163069371236,-2.0684994601899893,5.364525524977038,0.5,blob
74.43583393096924,7.6,-20.5,-23.717238660374505,-50.06155995091302,-5.164725616549797,10.502969243494327,0.5,blob
74.58103108406067,9.2,-21.2,-33.44120512924337,-66.31501396809347,-6.822110249732507,13.244489948119739,0.5,blob
74.73419785499573,11.3,-22.2,-21.56178333400817,-52.72975907926076,-3.9147895408228472,9.704237666252814,0.5,blob
74.9001784324646,13.3,-23.0,-26.9651591671053,-53.34934340151949,-5.053732269657918,9.730934861674852,0.5,blob
75.05041646957397,15.1,-23.8,-8.952353458618518,-26.627073210987646,-1.1322586256562257,3.9704741183570045,0.5,blob
75.21439862251282,16.3,-24.2,5.730970251897929,-3.4825975871419814,1.6987206663228336,-0.4872704659973752,0.5,blob
75.4068832397461,16.4,-24.1,14.925130663733626,18.91131156835769,3.2390177659536707,-4.5404415766593065,0.5,blob
75.58295965194702,15.6,-23.6,80.05133493142682,-76.95764748056752,16.516219406177342,16.010448861835435,0.5,blob
75.75765371322632,16.9,-21.2,132.18336770542737,-142.0724708623689,26.321553978783527,28.521473999813903,0.5,blob
75.9313383102417,20.2,-16.9,0.16918900852783736,-174.59710606053977,-2.5238603749094044,33.84550984116489,0.5,blob
76.1106743812561,25.8,-16.2,-41.54002714445687,-197.66311893935085,-9.936175699346109,37.441002942209664,0.5,blob
76.29065275192261,31.9,-17.5,-52.376017643896944,-82.10602731057804,-10.977709672148688,12.508837562445446,0.5,blob
76.4499990940094,35.3,-19.5,-55.39441146853301,7.006082248124244,-10.860635593494589,-5.1840089526602995,0.5,blob
76.65661406517029,35.2,-21.4,51.668632545453534,-87.84604653871924,11.4280084655851,16.156472233991014,0.5,blob
76.80868744850159,34.7,-20.5,89.7596111545447,-80.02493025016747,18.455368977638187,14.329996607443602,0.5,blob
76.96611022949219,34.7,-18.2,102.09374725045404,-44.8412046626089,19.90129420273172,6.927343935660896,0.5,blob
77.11754822731018,34.4,-15.5,89.81093571279507,-19.521783030695815,16.506543743449573,2.116524643999022,0.5,blob
77.25289177894592,34.1,-13.0,53.82710821331682,21.61084103004771,8.513768982632756,-6.098046586256453,0.5,blob
77.40419793128967,33.0,-11.6,68.06262033865596,58.67204666953103,12.118756010100904,-12.880300199322894,0.5,blob
77.54483962059021,31.4,-10.5,101.9907032201263,90.98683033519512,19.48379574097987,-18.67753993990536,0.5,blob
77.67550611495972,27.4,-7.7,124.21895709308205,113.91643971787681,23.75916313717515,-22.524583584615833,0.5,blob
77.83385133743286,23.4,-4.8,119.94232211050326,122.5206858166199,22.141983804989245,-23.328683617974203,0.5,blob
77.97832036018372,18.9,-1.7,6.037509371827127,123.03844578080293,-2.5925840157481863,-22.796582553149015,0.5,blob
78.1082534790039,15.9,-1.1,-68.35061890831241,109.37498975752192,-17.019596030156684,-19.481336467892266,0.5,blob
78.24220609664917,13.6,-2.6,-123.87790229040309,69.86874334238922,-26.744388716385952,-10.993678390237532,0.5,blob
78.38032817840576,12.7,-6.0,-150.870636488762,58.71468317255301,-30.373762627476587,-9.368883410493172,0.5,blob
78.5365846157074,12.8,-10.3,-151.96591371769534,46.91454406215945,-29.01550027610019,-7.462840395686636,0.5,blob
78.69651985168457,13.1,-14.0,-137.627843916502,42.91945364040362,-25.17466190955825,-7.105726795037301,0.5,blob
78.82965159416199,13.2,-17.3,-112.03309854572626,41.89764486626234,-19.42499559589363,-7.189538407573773,0.5,blob
78.96692514419556,13.1,-21.2,-80.87151405472207,42.458469163070504,-13.071207215167915,-7.483462427396723,0.5,blob
79.14114141464233,12.7,-23.7,-45.74148413556941,43.34800495599586,-6.502479401576145,-7.745632853952269,0.5,blob
79.30476522445679,12.0,-25.0,-12.40696468812007,42.35120322139733,-0.36900679559243343,-7.5615610944465645,0.5,blob
79.43585467338562,11.1,-25.4,8.210472952721943,38.3782820939083,3.1767259008816704,-6.723193610410551,0.5,blob
79.5679361820221,10.0,-25.1,24.586807419269235,32.99588336104034,5.875578751501731,-5.6407070791974006,0.5,blob
79.72275161743164,8.8,-24.2,34.53142482252497,24.947324184676233,7.242782084021967,-4.07911982564587,0.5,blob
79.88098859786987,7.9,-23.3,35.395426134641184,14.465760720039555,6.893305525265424,-2.06479306397112,0.5,blob
80.01768112182617,7.3,-22.4,32.10702698751675,4.327744468025742,5.901468723270044,-0.13643759347536077,0.5,blob
80.14859104156494,6.9,-21.5,29.269567541885863,-5.761966095783237,5.202837300518205,1.746107166487179,0.5,blob
80.28138089179993,6.8,-20.8,24.62521890222581,-14.245277962259138,4.206544209525496,3.2405109455189858,0.5,blob
80.42137336730957,7.1,-20.0,18.10639228644675,-20.284430675468457,2.8951383674126823,4.207721043492873,0.5,blob
80.57216191291809,7.5,-19.5,11.419154986190392,-23.509879939054485,1.6335581098332335,4.619852844180021,0.5,blob
80.74287867546082,8.0,-19.2,14.947450741023772,-23.50642196038541,2.5649615826711285,4.428175911302796,0.5,blob
80.88368654251099,8.6,-18.9,12.340842981665446,-21.404174274250522,2.0480767529443247,3.8797965872063904,0.5,blob
81.03793048858643,9.2,-18.6,6.9715479380824945,-17.237713278262845,0.9762835491400617,2.984550173614378,0.5,blob
81.18759322166443,9.5,-18.4,4.53150615975369,-12.779513630870838,0.576964071375764,2.095610061603109,0.5,blob
81.33504509925842,9.8,-18.3,-4.22952099616009,-8.131683860066062,-1.195735950770195,1.2071294586836867,0.5,blob
81.48921632766724,10.1,-18.4,-10.974188647504093,-3.7105945090429486,-2.429430313277987,0.39961754022824947,0.5,blob
81.62745928764343,10.3,-18.7,-16.40822262087761,-6.961886430877939,-3.395325518468001,1.2400356467882065,0.5,blob
81.80253171920776,10.6,-19.2,-17.315344703570418,-4.525226180070661,-3.382049551351847,0.7418772238312111,0.5,blob
81.96232533454895,10.9,-19.8,-15.97997405732076,-1.8913970170459038,-2.98581636048681,0.22517539131986442,0.5,blob
82.12284326553345,11.1,-20.3,-14.236983137258449,1.3955919389201767,-2.5817371251682455,-0.4077999301531071,0.5,blob
82.28064203262329,11.2,-20.8,-10.479039039217923,4.232134760298095,-1.7954066258095804,-0.9265833880811511,0.5,blob
82.43539834022522,11.2,-21.1,-5.586375375491684,9.050887594193739,-0.8207782071961319,-1.8639783797559695,0.5,blob
82.57622075080872,11.0,-21.2,-2.5811439940696346,12.708076936225893,-0.2842287092463841,-2.531553824401304,0.5,blob
82.73402523994446,10.7,-21.3,1.997256403854749,14.735250008546814,0.5760996920935032,-2.835608122119579,0.5,blob
82.88568067550659,10.2,-21.3,87.5732166625055,12.727912505555423,18.67552187668632,-2.3135343166789393,0.5,blob
83.02920341491699,9.5,-19.8,178.8975908306286,13.698143128611036,36.823822793749194,-2.507880839355267,0.5,blob
83.16856074333191,7.7,-14.9,298.28343403990857,5.578793033597151,60.27301788002695,-0.7311151137727199,0.5,blob
83.32007050514221,5.1,-8.5,374.4842321259405,-12.298784528161832,73.20390107318626,2.94338238919192,0.5,blob
83.46116495132446,1.5,2.5,196.6897508818613,-32.66920994330519,31.992938174741482,6.9705844424681285,0.5,blob
83.61114001274109,0.0,8.6,48.923338073209834,-60.43498646314839,2.1645342660598086,12.353170663248083,0.5,blob
83.75162029266357,0.9,7.5,-79.14983025241361,-89.33274120104647,-22.13737725821207,17.850795926244775,0.5,blob
83.89028477668762,4.1,-0.7,-182.17238966406887,-107.94128178068021,-40.464189121035155,20.99167460581417,0.5,blob
84.04692006111145,8.7,-11.7,-222.36205328164476,-97.98683315744216,-45.16001568944102,18.107580567833665,0.5,blob
84.18326759338379,14.0,-28.2,-241.4853346330691,-79.26644155233743,-46.75296497707346,13.823340192725025,0.5,blob
84.32718539237976,17.9,-45.1,-102.89046751149499,-38.57318700901931,-15.364762486033587,5.314012348608451,0.5,blob
84.46798300743103,20.6,-66.9,17.47119611752828,0.4774284441374448,8.981095344331026,-2.2806505694344144,0.5,blob
84.60536170005798,20.7,-79.5,-3.3437225236066297,39.160328488689345,1.5427665501398335,-9.548012172577392,0.5,blob
84.74932861328125,19.0,-88.1,104.05158035965565,27.729213517648077,23.517055387225152,-5.8378635569165205,0.5,blob
84.93076491355896,17.5,-92.7,145.50852723377625,2.27398878647125,29.71536907247947,-0.12500367474692153,0.5,blob
85.0740065574646,16.2,-92.3,149.70554270195453,-22.321907288793682,28.843723478366446,5.025111228977111,0.5,blob
85.21976828575134,14.7,-86.0,57.05860275627049,6.6657602622840955,8.028951416531731,-1.684395858504144,0.5,blob
85.37617135047913,14.1,-83.9,60.01309179157579,-3.0172558295153635,9.764598848491715,0.6166837373225174,0.5,blob
85.5138852596283,13.5,-82.5,52.833509664524286,-5.8112162891849835,8.71933073596118,1.1906088812038182,0.5,blob
85.64694786071777,13.2,-81.1,-49.30821871805915,0.42270941202974655,-13.121109814237588,-0.23172585603647886,0.5,blob
85.79803895950317,13.5,-81.7,-122.8753421667385,-0.6002388821806903,-26.688605883510597,0.07040255200220263,0.5,blob
85.9443576335907,14.8,-84.8,-170.16897240838,1.1848447265825826,-34.547316539529824,-0.28678740405526754,0.5,blob
86.09852313995361,16.6,-89.9,-177.109832065447,11.095149072278673,-34.08007864479349,-2.3491598594020218,0.5,blob
86.25623297691345,17.9,-93.7,-56.67139084254063,1.9618468969811147,-7.498925413647575,-0.23339170491792294,0.5,blob
86.39626502990723,18.7,-96.5,-61.3364040476514,34.525200483037736,-9.872847778569925,-7.311647493629658,0.5,blob
86.54794311523438,18.3,-97.7,-58.41866263097336,57.091380313974526,-9.852469433003792,-11.56378343196169,0.5,blob
86.7078652381897,17.1,-99.1,-53.897130710132615,67.90939720408346,-9.24623549076755,-13.201134967391868,0.5,blob
86.87836718559265,15.5,-100.6,-51.658134961586256,67.76610818265425,-9.02319470258339,-12.678579975758572,0.5,blob
87.02447152137756,14.2,-101.8,-43.72778772503102,61.02297031872524,-7.4801855753156286,-10.990185043844065,0.5,blob
87.17570877075195,12.8,-103.1,-34.72306202127015,51.56493070717141,-5.775458646530949,-8.968832564676289,0.5,blob
87.33633685112,12.0,-103.7,-23.794990313825565,39.99220495966142,-3.7241222961673914,-6.678996960605824,0.5,blob
87.480961561203,10.8,-104.6,-13.716743703986594,28.444933223779913,-1.8596428230139428,-4.458224300835921,0.5,blob
87.62629222869873,10.1,-105.0,-3.8408834075912637,17.08920659545697,-0.06540253803455398,-2.3516335008007823,0.5,blob
87.79361653327942,9.7,-105.1,3.803425785065656,6.732984287047032,1.2076132531676023,-0.5374422249492169,0.5,blob
87.9634039402008,9.4,-105.0,10.52222676029271,-2.9735602134194323,2.3350956180630567,1.161256725253482,0.5,blob
88.10935807228088,9.5,-104.7,13.314447394190324,-9.982814138722631,2.6946442492233773,2.3530776761278274,0.5,blob
88.25192189216614,9.6,-104.3,14.604390806223705,-14.888829190169702,2.8050064282188725,3.1333228562728026,0.5,blob
88.39758563041687,9.9,-103.9,13.692854024045346,-17.20273897361028,2.503581354452771,3.405914902841898,0.5,blob
88.53242063522339,10.3,-103.5,11.525355115629509,-18.1817803328467,1.9957261041031775,3.4671850986325845,0.5,blob
88.66698288917542,10.7,-103.2,181.79148082515917,-36.49315721635037,38.994187930034535,7.350223035017061,0.5,blob
88.84163808822632,10.4,-98.9,235.0644625363534,-50.495552190627734,46.95990928604834,9.88523841389653,0.5,blob
88.98651385307312,9.7,-93.2,264.79190064862973,-61.69710892390799,51.00179695050175,11.894997215037176,0.5,blob
89.14256858825684,9.0,-86.2,246.83973542160925,-84.9031208005402,45.51666435736559,16.426626428496593,0.5,blob
89.28680109977722,8.7,-78.8,239.720828024046,-99.63702852035112,43.43832341611144,19.024025711579814,0.5,blob
89.43981385231018,9.0,-71.7,367.04353821562995,-62.48906853822825,70.36914181443507,10.585624738262467,0.5,blob
89.60043811798096,8.0,-65.6,109.42829984015953,-58.46789454984838,13.823999602568167,10.07510152691736,0.5,blob
89.74454474449158,7.5,-59.1,-91.97160510389631,-63.029131457401434,-26.486077100582992,11.286639347072423,0.5,blob
89.91936206817627,10.0,-61.2,119.0684566824674,-76.49393544731095,22.49872615655413,14.133296346565627,0.5,blob
90.08099746704102,11.7,-60.4,221.9444968436037,-88.39605804075211,43.6640879609472,16.47100212845325,0.5,blob
90.23690843582153,12.1,-55.7,262.56392294834234,-59.20743772648888,50.42202132767399,10.01067602049773,0.5,blob
90.3828535079956,11.2,-48.4,295.7915499164226,-19.23483452221774,55.96419519918983,1.7788663391923896,0.5,blob
90.53093409538269,8.9,-40.3,340.4895074456747,25.9973575605585,64.16419521863246,-7.0396671221161675,0.5,blob
90.69868183135986,5.1,-30.8,362.5431798396885,49.27328241436305,67.36270268206013,-10.734831739951213,0.5,blob
90.85920739173889,0.6,-20.2,357.9780668957976,55.12763356933601,65.35857217983272,-11.030407570425174,0.5,blob
91.01806163787842,-4.2,-8.2,344.16074348226834,47.7329618200684,61.99012979924003,-8.905479047391548,0.5,blob
91.19757270812988,-7.6,2.2,309.2794832634745,36.976425183044455,54.73700198740914,-6.505786996279336,0.5,blob
91.33602666854858,-9.3,9.8,247.75666412125838,26.48467636897891,41.92608236200893,-4.306266342979893,0.5,blob
91.48071217536926,-10.5,16.4,167.86683167881802,16.6900396398363,26.139189254519962,-2.428196147395238,0.5,blob
91.62207126617432,-11.0,21.5,88.81344059123171,10.323525765893578,11.170877507253213,-1.3380218764029084,0.5,blob
91.76138305664062,-11.3,24.5,20.978736384300646,7.935291747830831,-1.0475009843318581,-1.0755504213193339,0.5,blob
91.9120454788208,-11.5,25.0,-33.963821350204626,7.257939636090043,-10.330615267049776,-1.100622749106747,0.5,blob
92.04815530776978,-11.6,23.4,-73.17648387763302,6.467660763458525,-16.70347400506754,-1.0253519688822264,0.5,blob
92.21305418014526,-11.8,21.3,-94.28971452046153,3.85397949624803,-19.361910599135694,-0.5381784760388828,0.5,blob
92.34837245941162,-11.8,17.2,-96.46331443830002,1.6300866725612195,-18.622841149400916,-0.12659098418733658,0.5,blob
92.53419494628906,-11.6,14.5,-81.07615438489506,2.45955633716477,-14.794504715690605,-0.3747783478163773,0.5,blob
92.68087768554688,-11.5,12.2,-59.69950035018178,2.6487116191570976,-10.102864331705424,-0.442412607369827,0.5,blob
92.81798076629639,-11.4,10.0,-32.854675227618145,3.9966625524521078,-4.598555273180233,-0.7445828324134538,0.5,blob
92.99956011772156,-11.4,9.0,-6.48053889795176,5.2228306590939155,0.23225827421915035,-0.9797357302672856,0.5,blob
93.16297173500061,-11.5,8.8,16.087649716331384,6.544839928411079,4.3008776907319834,-1.2316645603854546,0.5,blob
93.30481576919556,-11.8,9.2,32.33197231561542,7.054145953467184,7.110435822855161,-1.3078725547740733,0.5,blob
93.45495080947876,-12.0,10.1,40.965782005150004,6.510194869753661,8.322620012882,-1.1662071025203897,0.5,blob
93.60319972038269,-12.4,11.5,42.90275830334747,4.931626665339877,8.278447197449308,-0.8250868661430275,0.5,blob
93.76835227012634,-12.6,12.9,37.86179289717586,2.330557332470903,6.957022487826621,-0.30290032892612684,0.5,blob
93.93674874305725,-12.7,14.2,28.285165383164326,-0.7601377338938846,4.894635530896446,0.2934747823254734,0.5,blob
94.09252643585205,-12.8,14.9,16.285357499056772,-3.8190895270309966,2.4645781754367238,0.8705790371268253,0.5,blob
94.22205877304077,-12.7,15.5,4.810482374386879,-5.807408192570165,0.20621347925252487,1.220334994232835,0.5,blob
94.368319272995,-12.5,15.6,-4.923186456648523,-6.924815325170584,-1.5322100054345362,1.3789105624675102,0.5,blob
94.54203581809998,-12.2,15.4,-12.475071196821546,-6.951129961360891,-2.7695226788550817,1.324996641242286,0.5,blob
94.73072147369385,-12.0,15.0,-16.683796277933993,-5.568234474884548,-3.3604514956360187,1.0093919771633306,0.5,blob
94.89849376678467,-11.8,14.5,-17.669467580657056,-3.7943524086749676,-3.3725383713586026,0.6405423155075816,0.5,blob
95.0333604812622,-11.7,14.1,-16.56015392742711,-1.766329065638729,-3.0197684879066156,0.22839421768630375,0.5,blob
95.1825544834137,-11.6,13.7,-13.91410005282762,0.07688610733481482,-2.4194759991778088,-0.11353574123823795,0.5,blob
95.32454919815063,-11.6,13.3,-9.56916503433797,1.7999759697676154,-1.5111003106303165,-0.4276945233678425,0.5,blob
95.48159575462341,-11.6,12.9,-5.169957272319721,2.7449843803489102,-0.669048214205235,-0.5692401211794815,0.5,blob
95.62876152992249,-11.7,12.9,-1.2604722270077673,3.1842398472267632,0.052543756206163444,-0.6188903986069373,0.5,blob
95.7800989151001,-11.8,12.8,2.3306930524449854,3.1197559006973847,0.6937621521844267,-0.5755449159261873,0.5,blob
95.94581007957458,-11.9,12.9,4.839950484089286,2.9028413354532745,1.0999595011136953,-0.5162411150971158,0.5,blob
96.08729338645935,-12.0,13.1,5.945967814658047,2.41184686804462,1.2397268660883878,-0.4069358778173172,0.5,blob
96.23095369338989,-12.1,13.3,6.1398790795276454,1.9177004642290285,1.2126816144946113,-0.30769013934780587,0.5,blob
96.39274263381958,-12.2,13.5,4.865921401692958,0.8965053017488458,0.9063092891905347,-0.10436499272321442,0.5,blob
96.58586001396179,-12.2,13.7,3.1628489111003546,-0.11727155386324739,0.5565247306763922,0.08256756645280879,0.5,blob
96.73381042480469,-12.2,13.8,1.5308517922152305,-0.7762265100110994,0.23008231692171105,0.19943794089220096,0.5,blob
96.89320302009583,-12.2,13.9,-0.0549463350600945,-1.204547231507206,-0.06630653237607353,0.2668449454298214,0.5,blob
97.06134939193726,-12.1,13.9,-1.4357151177890728,-1.6579557004797039,-0.31165470835812176,0.34367790868792997,0.5,blob
97.21135687828064,-12.1,13.9,-2.3332148265628803,-1.6026712053118217,-0.4604891105520813,0.3160212438983619,0.5,blob
97.36844229698181,-12.0,13.8,-2.741589637265861,-1.0417362834526784,-0.5107477014049663,0.19019284275002676,0.5,blob
97.51968455314636,-12.0,13.7,-2.832033264222787,-0.5021285842442467,-0.5054159457416771,0.08064808256283434,0.5,blob
97.66767191886902,-12.0,13.7,-2.3658216217447716,-0.32638357975878307,-0.3919638778007914,0.05470867377078587,0.5,blob
97.8215651512146,-11.9,13.6,-1.8877840541340447,-0.03714932684317773,-0.29138194545947804,0.0020326114820529637,0.5,blob
97.98627924919128,-11.9,13.5,-1.402059635187129,0.15085293755191742,-0.1974795310490427,-0.02842720446722899,0.5,blob
98.16886377334595,-11.9,13.5,-1.0863387628716055,0.6230544094087236,-0.1435206399536659,-0.11896741794377963,0.5,blob
98.3332531452179,-11.9,13.5,-0.7061201958665606,0.929985366115659,-0.07359973123622052,-0.1734010133532941,0.5,blob
98.49591088294983,-12.0,13.5,-0.4589781273132303,1.129490487975204,-0.03234261294407691,-0.2057128545019937,0.5,blob
98.66309523582458,-12.0,13.5,-0.12333578275365653,0.909168817183911,0.02890154675573873,-0.1515395776870331,0.5,blob
98.81535625457764,-12.1,13.4,0.26983174121016873,0.590959731169562,0.10296398968159787,-0.08314537555574536,0.5,blob
98.98841547966003,-12.1,13.5,0.700390631786604,0.2091238252602352,0.18164946977486068,-0.008273266143251624,0.5,blob
99.14761567115784,-12.1,13.5,0.8052539106613494,-0.2140695135808528,0.1919778598320638,0.07323686451332052,0.5,blob
99.31151103973389,-12.1,13.5,0.8734150419298885,-0.4891451838275316,0.19876723762939194,0.12052503807123505,0.5,blob
99.47038459777832,-12.1,13.5,0.9177197772544332,-0.6679443694878842,0.2033246293468738,0.14883805482672585,0.5,blob
99.64723539352417,-12.0,13.6,0.771517855215393,-0.6091638401671275,0.16977808568352273,0.1290386498258735,0.5,blob
99.80922675132751,-12.0,13.6,0.32648660589006795,-0.7459564961086471,0.07645304557232137,0.15494265894617415,0.5,blob
99.96836948394775,-12.0,13.7,-0.13778370617148994,-0.6598717224705979,-0.014580491279541329,0.13316566344799302,0.5,blob
100.15061902999878,-12.0,13.7,-0.43955940901150825,-0.6039166196059114,-0.06633206103153487,0.12112814965662,0.5,blob
100.30719113349915,-12.0,13.6,-0.8107136158574804,-0.39254580274382533,-0.13543778963226386,0.07688441985452056,0.5,blob
100.48411321640015,-11.9,13.6,-1.051963850307402,-0.2551547717835092,-0.17498956090501774,0.05192412361155574,0.5,blob
100.62628531455994,-11.9,13.6,-1.208776502699834,-0.1658506016593151,-0.19998399125387184,0.03647662365651493,0.5,blob
100.78769516944885,-11.9,13.6,-1.135704726754966,0.06719710892144803,-0.1774464507339765,-0.009239024812349346,0.5,blob
100.94439697265625,-11.9,13.5,-0.9132080723907166,0.3936781207989384,-0.12787406966190815,-0.07309290541698993,0.5,blob
101.11010265350342,-11.9,13.5,-0.768585247054034,0.6058907785193242,-0.09982156879641223,-0.10982781868852151,0.5,blob
101.27868723869324,-11.9,13.5,-0.6745804105851221,0.7438290060375721,-0.08347129139915735,-0.131620305103514,0.5,blob
101.4426999092102,-12.0,13.5,-0.4384772668803407,0.6584888539244389,-0.03684987846495637,-0.10805270888894852,0.5,blob
101.60571146011353,-12.0,13.5,-0.28501022347222715,0.6030177550508711,-0.00965590336653463,-0.09486934256242921,0.5,blob
101.77564120292664,-12.0,13.5,-0.010256645256959018,0.5669615407830975,0.04296392728556132,-0.08742519068478881,0.5,blob
101.94418621063232,-12.0,13.1,0.16833318058297664,0.36852500150899914,0.07390877109981647,-0.04640515421829287,0.5,blob
102.10347533226013,-12.0,12.3,0.809416567379003,0.589541250980858,0.20353986991013925,-0.09636796813122539,0.5,blob
102.27069878578186,-12.0,10.1,2.6261207687963406,1.9582018131375207,0.5718985350122645,-0.38183038696126415,0.5,blob
102.44345259666443,-12.0,7.0,6.081978499717593,5.297831178539411,1.2604149521168033,-1.0583261073671217,0.5,blob
102.59350895881653,-12.1,4.3,10.253286024816475,9.218590266050626,2.0835513814479794,-1.8358207802364481,0.5,blob
102.74455499649048,-12.4,3.6,14.539635916130692,13.517083672932927,2.8942850834872704,-2.6572115723892495,0.5,blob
102.90603137016296,-12.9,3.5,16.80076334548494,17.186104387406374,3.249170198470936,-3.312959476675614,0.5,blob
103.07857346534729,-13.5,3.7,15.64549617456521,20.270967851814135,2.911805477780838,-3.841893914766297,0.5,blob
103.24613904953003,-14.2,4.0,13.144572513467438,22.80112910367916,2.3558688033023785,-4.270462759332829,0.5,blob
103.41440916061401,-14.9,4.2,9.593972133753823,24.445733917391465,1.633049052335914,-4.52665221084501,0.5,blob
103.5723602771759,-15.9,4.4,5.536081886939996,24.814727046304483,0.8378287023371299,-4.536150153574408,0.5,blob
103.7461040019989,-16.7,4.6,1.6734532265110147,23.47957258009791,0.1274360386865978,-4.217470196014637,0.5,blob
103.91334939002991,-17.3,4.6,-1.3622554027678007,19.986722177063655,-0.4061859152747246,-3.4837115214515078,0.5,blob
104.08345103263855,-17.9,4.6,-3.335466011799099,14.741369415091356,-0.7222511742194078,-2.4373488678494226,0.5,blob
104.24336194992065,-18.5,4.5,-4.61805290766938,8.181890119809395,-0.9157082105202266,-1.1546334531807458,0.5,blob
104.41320276260376,-18.7,4.3,-4.926734389985086,1.6432285778761297,-0.9215975349560592,0.060763610555040926,0.5,blob
104.58152866363525,-18.7,4.2,-4.252377353490374,-3.6569014243805213,-0.7462876697311074,0.999024243546118,0.5,blob
104.73852324485779,-18.6,4.0,-3.289045279768743,-7.451985925847339,-0.5352918112265224,1.6377744648672803,0.5,blob
104.89049673080444,-18.3,3.9,-2.137879431849683,-9.56879085180077,-0.30209710814647284,1.9454809351371183,0.5,blob
105.07833433151245,-17.9,3.8,-1.0396216307022996,-9.894714053670498,-0.10006122844518006,1.9066328283230958,0.5,blob
105.2672815322876,-17.6,3.8,-0.1507540599565118,-8.356564134885843,0.05640393632669663,1.5316948341420953,0.5,blob
105.42413020133972,-17.3,3.8,0.6020098610282503,-6.131766687675793,0.19062172698544091,1.0519944026074035,0.5,blob
105.61678838729858,-17.0,3.8,0.9163064096683229,-2.7606483469892282,0.23072852091984586,0.3890119155620484,0.5,blob
105.7855589389801,-16.9,3.9,0.7705991662844554,0.30557857445700165,0.18379853364664803,-0.19438175716962522,0.5,blob
105.94396924972534,-16.9,3.9,0.6758894580848391,2.648626073397054,0.15773099489925094,-0.6150210126256187,0.5,blob
106.10630869865417,-17.1,4.0,0.9643281477551682,4.871606947708074,0.21702355826765446,-1.009173068453097,0.5,blob
106.28880453109741,-17.2,4.0,0.6268132960408366,5.791544516010276,0.14183028895047367,-1.1285730176854845,0.5,blob
106.47133898735046,-17.5,4.0,0.7574286424265892,5.514503935406651,0.17095387998640268,-1.022866054015152,0.5,blob
106.65395975112915,-17.6,4.1,0.6673286175772546,4.45942755801434,0.15150287521814054,-0.7837652187175156,0.5,blob
106.806227684021,-17.8,4.1,0.43376360142519843,3.0736279127092985,0.10264250453320287,-0.4931156064421127,0.5,blob
106.97999691963196,-17.9,4.1,0.28194634092642445,1.2978581432610667,0.07520884280324326,-0.14728303201532517,0.5,blob
107.1786859035492,-17.9,4.1,-0.16673487839784684,-0.03139220688029809,-0.01253550238517454,0.08744583715195034,0.5,blob
107.34613394737244,-17.9,4.1,-1.1583776709585436,-1.4204049344722307,-0.2128592262482755,0.3432489058165609,0.5,blob
107.52245831489563,-17.8,4.1,-1.977945486123076,-2.323263207406967,-0.36495050370428306,0.4928091226023109,0.5,blob
107.68015503883362,-17.8,4.1,-2.160664565979914,-2.9101210848145342,-0.38269413329418384,0.5849967833460007,0.5,blob
107.83892273902893,-17.7,4.0,-1.9294319678868987,-3.1165787051294274,-0.3204374858119376,0.603357021362501,0.5,blob
108.00277638435364,-17.6,3.9,-1.4291307791264671,-2.550776158334088,-0.212089377583188,0.46836118816320077,0.5,blob
108.16582727432251,-17.5,3.8,-0.7539350064322434,-1.6580045029171515,-0.07596942259441766,0.28098113824559867,0.5,blob
108.32826852798462,-17.4,3.8,-0.315057754180998,-0.9027029268961542,0.0031256060382613103,0.13581605832105417,0.5,blob
108.47992587089539,-17.4,3.8,0.14521245978232855,0.11324309751751116,0.08769344442335336,-0.06191500542124633,0.5,blob
108.63160705566406,-17.4,3.8,0.44438809885855335,0.9486080133863766,0.1370976117417951,-0.21376669144975136,0.5,blob
108.8089234828949,-17.4,3.8,0.4638522642580938,1.6665952087011533,0.1290691571043373,-0.336478807592056,0.5,blob
108.96709823608398,-17.5,3.9,0.4765039717677837,2.133286885655764,0.12543496108594368,-0.41174596470427693,0.5,blob
109.13241291046143,-17.6,3.9,0.4847275816490537,2.0866364756762437,0.12381250168552853,-0.38283447686271105,0.5,blob
109.30451703071594,-17.6,3.9,0.6650729280719361,1.7063137091895442,0.1597214486440848,-0.2944930428433571,0.5,blob
109.4772219657898,-17.7,3.9,0.6072974032467755,0.9341039109731923,0.14413792040387113,-0.1342479334064298,0.5,blob
